Invoice_ID,Date,Time,Branch,Product,Category,Quantity,Unit Price,Cost Price,Revenue,Profit,Payment Mode,Customer Type,Employee
INV00249,2025-01-20,09:40,Pune,Lemon Tea,Tea,4,22,11,88,44,UPI,Regular,Emp_1
INV00250,2025-04-08,14:13,Nagpur,Cold Coffee,Coffee,1,60,35,60,25,UPI,New,Emp_20
INV00251,2025-02-18,15:23,Nashik,Hot Coffee,Coffee,5,40,22,200,90,Card,Regular,Emp_2
INV00252,2025-01-09,09:24,Pune,Cake,Snacks,1,35,20,35,15,UPI,New,Emp_1
INV00253,2025-05-22,10:31,Pune,Rose Milk,Milk,6,45,28,270,102,UPI,Regular,Emp_17
INV00254,2025-08-14,15:38,Nagpur,Black Tea,Tea,3,18,9,54,27,Card,New,Emp_15
INV00255,2025-09-12,19:34,Mumbai,Regular Tea,Tea,3,15,8,45,21,UPI,Regular,Emp_7
INV00256,2025-12-23,21:31,Nagpur,Bakarwadi,Snacks,1,30,16,30,14,Cash,New,Emp_1
INV00257,2025-05-22,20:18,Nagpur,Regular Tea,Tea,1,15,8,15,7,UPI,Regular,Emp_16
INV00258,2025-08-28,11:22,Mumbai,Bakarwadi,Snacks,5,30,16,150,70,UPI,Regular,Emp_12
INV00259,2025-01-04,18:31,Nashik,Cookies,Snacks,6,20,10,120,60,UPI,Regular,Emp_2
INV00260,2025-09-09,20:04,Indore,Jaggery Tea,Tea,1,25,13,25,12,UPI,Regular,Emp_18
INV00261,2025-09-01,12:33,Pune,Rose Milk,Milk,1,45,28,45,17,Card,New,Emp_15
INV00262,2025-04-07,14:30,Nagpur,Cold Coffee,Coffee,1,60,35,60,25,UPI,Regular,Emp_5
INV00263,2025-08-02,19:06,Nagpur,Rose Milk,Milk,1,45,28,45,17,UPI,Regular,Emp_9
INV00264,2025-02-03,16:17,Pune,Regular Tea,Tea,3,15,8,45,21,UPI,Regular,Emp_6
INV00265,2025-03-25,10:03,Nagpur,Cookies,Snacks,6,20,10,120,60,UPI,New,Emp_17
INV00266,2025-11-03,14:29,Nagpur,Ginger Tea,Tea,4,20,10,80,40,UPI,Regular,Emp_17
INV00267,2025-04-23,15:59,Mumbai,Ginger Tea,Tea,3,20,10,60,30,UPI,Regular,Emp_2
INV00268,2025-12-27,13:55,Indore,Cake,Snacks,5,35,20,175,75,UPI,Regular,Emp_2
INV00269,2025-05-08,12:19,Mumbai,Cookies,Snacks,5,20,10,100,50,UPI,Regular,Emp_16
INV00270,2025-09-15,14:12,Indore,Rose Milk,Milk,2,45,28,90,34,UPI,New,Emp_13
INV00271,2025-05-29,21:09,Nashik,Regular Tea,Tea,5,15,8,75,35,Card,Regular,Emp_20
INV00272,2025-10-23,07:33,Pune,Ginger Tea,Tea,3,20,10,60,30,UPI,Regular,Emp_15
INV00273,2025-09-19,11:17,Pune,Cold Coffee,Coffee,1,60,35,60,25,UPI,New,Emp_6
INV00274,2025-06-20,09:36,Pune,Cream Roll,Snacks,2,25,12,50,26,UPI,Regular,Emp_17
INV00275,2025-05-09,07:10,Pune,Cold Coffee,Coffee,6,60,35,360,150,UPI,Regular,Emp_5
INV00276,2025-03-31,19:32,Nashik,Regular Tea,Tea,5,15,8,75,35,Cash,New,Emp_2
INV00277,2025-07-19,21:25,Pune,Ginger Tea,Tea,3,20,10,60,30,Cash,Regular,Emp_4
INV00278,2025-09-04,15:35,Nashik,Regular Tea,Tea,4,15,8,60,28,UPI,Regular,Emp_8
INV00279,2025-12-03,21:24,Indore,Cream Roll,Snacks,4,25,12,100,52,Cash,New,Emp_7
INV00280,2025-01-03,08:32,Pune,Rose Milk,Milk,6,45,28,270,102,Cash,Regular,Emp_10
INV00281,2025-12-31,20:31,Pune,Ginger Tea,Tea,5,20,10,100,50,UPI,Regular,Emp_19
INV00282,2025-02-17,13:58,Mumbai,Cold Coffee,Coffee,1,60,35,60,25,Card,Regular,Emp_19
INV00283,2025-08-02,19:14,Nagpur,Masala Milk,Milk,1,35,20,35,15,Card,New,Emp_11
INV00284,2025-01-23,08:25,Nashik,Cold Coffee,Coffee,6,60,35,360,150,Cash,Regular,Emp_20
INV00285,2025-05-13,19:53,Pune,Cake,Snacks,5,35,20,175,75,UPI,New,Emp_9
INV00286,2025-09-02,08:20,Mumbai,Ginger Tea,Tea,3,20,10,60,30,UPI,Regular,Emp_10
INV00287,2025-02-27,18:22,Nashik,Black Tea,Tea,6,18,9,108,54,UPI,Regular,Emp_6
INV00288,2025-07-06,12:24,Indore,Cream Roll,Snacks,1,25,12,25,13,UPI,New,Emp_8
INV00289,2025-02-04,13:55,Nashik,Cold Coffee,Coffee,5,60,35,300,125,UPI,New,Emp_14
INV00290,2025-12-05,21:27,Indore,Regular Tea,Tea,1,15,8,15,7,UPI,Regular,Emp_16
INV00291,2025-12-10,21:20,Mumbai,Black Tea,Tea,6,18,9,108,54,UPI,Regular,Emp_9
INV00292,2025-08-11,07:41,Nagpur,Bakarwadi,Snacks,3,30,16,90,42,UPI,New,Emp_10
INV00293,2025-01-27,15:15,Mumbai,Bakarwadi,Snacks,5,30,16,150,70,Cash,New,Emp_10
INV00294,2025-11-19,07:49,Pune,Bakarwadi,Snacks,1,30,16,30,14,UPI,Regular,Emp_6
INV00295,2025-08-02,07:44,Mumbai,Rose Milk,Milk,4,45,28,180,68,UPI,New,Emp_4
INV00296,2025-10-14,15:21,Mumbai,Cream Roll,Snacks,4,25,12,100,52,Cash,Regular,Emp_5
INV00297,2025-10-17,16:08,Nashik,Regular Tea,Tea,1,15,8,15,7,UPI,Regular,Emp_17
INV00298,2025-04-26,21:09,Nagpur,Rose Milk,Milk,3,45,28,135,51,UPI,New,Emp_6
INV00299,2025-08-10,20:01,Mumbai,Cookies,Snacks,6,20,10,120,60,Card,New,Emp_18
INV00300,2025-08-28,07:23,Nagpur,Cream Roll,Snacks,5,25,12,125,65,UPI,Regular,Emp_14
INV00301,2025-06-17,19:51,Nagpur,Ginger Tea,Tea,1,20,10,20,10,Cash,Regular,Emp_9
INV00302,2025-06-28,20:37,Nashik,Black Tea,Tea,3,18,9,54,27,UPI,New,Emp_18
INV00303,2025-08-05,12:07,Indore,Cold Coffee,Coffee,6,60,35,360,150,UPI,New,Emp_13
INV00304,2025-10-22,12:09,Indore,Ginger Tea,Tea,5,20,10,100,50,Card,Regular,Emp_20
INV00305,2025-01-11,20:26,Indore,Hot Coffee,Coffee,6,40,22,240,108,UPI,New,Emp_20
INV00306,2025-05-03,14:38,Pune,Masala Milk,Milk,2,35,20,70,30,UPI,Regular,Emp_16
INV00307,2025-10-11,10:15,Nashik,Jaggery Tea,Tea,4,25,13,100,48,Cash,Regular,Emp_3
INV00308,2025-05-19,17:40,Mumbai,Cream Roll,Snacks,4,25,12,100,52,Card,New,Emp_12
INV00309,2025-12-27,20:51,Nashik,Jaggery Tea,Tea,3,25,13,75,36,Cash,New,Emp_3
INV00310,2025-07-11,20:49,Nashik,Black Tea,Tea,1,18,9,18,9,UPI,Regular,Emp_7
INV00311,2025-08-15,09:11,Mumbai,Regular Tea,Tea,4,15,8,60,28,Cash,New,Emp_7
INV00312,2025-06-24,13:32,Indore,Cake,Snacks,6,35,20,210,90,UPI,Regular,Emp_13
INV00313,2025-07-16,09:32,Nashik,Jaggery Tea,Tea,5,25,13,125,60,UPI,New,Emp_7
INV00314,2025-05-20,07:55,Nashik,Cold Coffee,Coffee,3,60,35,180,75,UPI,Regular,Emp_20
INV00315,2025-03-25,16:54,Nagpur,Bakarwadi,Snacks,6,30,16,180,84,UPI,New,Emp_10
INV00316,2025-10-22,10:50,Nagpur,Cake,Snacks,3,35,20,105,45,UPI,Regular,Emp_1
INV00317,2025-12-11,21:53,Nagpur,Ginger Tea,Tea,2,20,10,40,20,UPI,New,Emp_15
INV00318,2025-04-29,10:36,Pune,Bakarwadi,Snacks,6,30,16,180,84,UPI,Regular,Emp_9
INV00319,2025-07-17,17:12,Nashik,Cream Roll,Snacks,5,25,12,125,65,Cash,New,Emp_8
INV00320,2025-04-11,20:10,Mumbai,Cream Roll,Snacks,3,25,12,75,39,Cash,Regular,Emp_1
INV00321,2025-03-03,11:52,Pune,Cookies,Snacks,2,20,10,40,20,UPI,Regular,Emp_4
INV00322,2025-09-14,16:08,Mumbai,Masala Milk,Milk,1,35,20,35,15,Cash,Regular,Emp_11
INV00323,2025-08-02,21:27,Pune,Regular Tea,Tea,1,15,8,15,7,Card,Regular,Emp_7
INV00324,2025-04-25,07:54,Nagpur,Black Tea,Tea,3,18,9,54,27,Card,New,Emp_17
INV00325,2025-07-03,18:04,Nagpur,Jaggery Tea,Tea,3,25,13,75,36,Cash,New,Emp_6
INV00326,2025-12-03,13:51,Mumbai,Cream Roll,Snacks,1,25,12,25,13,UPI,New,Emp_5
INV00327,2025-08-12,09:34,Pune,Ginger Tea,Tea,3,20,10,60,30,Card,New,Emp_7
INV00328,2025-03-14,07:05,Mumbai,Hot Coffee,Coffee,2,40,22,80,36,Card,New,Emp_6
INV00329,2025-10-12,09:38,Nashik,Lemon Tea,Tea,4,22,11,88,44,UPI,Regular,Emp_9
INV00330,2025-05-13,17:01,Nashik,Rose Milk,Milk,1,45,28,45,17,UPI,New,Emp_13
INV00331,2025-10-26,16:31,Nashik,Cake,Snacks,5,35,20,175,75,UPI,New,Emp_3
INV00332,2025-07-27,16:30,Indore,Regular Tea,Tea,1,15,8,15,7,UPI,Regular,Emp_9
INV00333,2025-10-26,11:48,Nagpur,Jaggery Tea,Tea,6,25,13,150,72,UPI,Regular,Emp_13
INV00334,2025-02-10,08:26,Indore,Cookies,Snacks,5,20,10,100,50,UPI,Regular,Emp_10
INV00335,2025-06-12,17:48,Nagpur,Cake,Snacks,3,35,20,105,45,UPI,Regular,Emp_8
INV00336,2025-08-23,13:16,Nashik,Lemon Tea,Tea,3,22,11,66,33,Card,Regular,Emp_10
INV00337,2025-10-16,16:07,Nagpur,Cake,Snacks,5,35,20,175,75,UPI,New,Emp_10
INV00338,2025-02-28,09:19,Nagpur,Hot Coffee,Coffee,4,40,22,160,72,UPI,New,Emp_10
INV00339,2025-08-22,07:48,Nashik,Cookies,Snacks,3,20,10,60,30,UPI,Regular,Emp_7
INV00340,2025-12-28,11:32,Nagpur,Black Tea,Tea,5,18,9,90,45,UPI,Regular,Emp_6
INV00341,2025-01-04,09:32,Mumbai,Ginger Tea,Tea,5,20,10,100,50,UPI,Regular,Emp_7
INV00342,2025-07-01,21:53,Indore,Cake,Snacks,4,35,20,140,60,UPI,New,Emp_1
INV00343,2025-04-28,07:17,Nagpur,Cream Roll,Snacks,6,25,12,150,78,Card,New,Emp_10
INV00344,2025-11-05,20:15,Indore,Cream Roll,Snacks,3,25,12,75,39,UPI,New,Emp_5
INV00345,2025-11-24,07:19,Mumbai,Bakarwadi,Snacks,2,30,16,60,28,Cash,Regular,Emp_11
INV00346,2025-05-31,14:48,Nagpur,Jaggery Tea,Tea,4,25,13,100,48,Cash,Regular,Emp_2
INV00347,2025-06-20,10:51,Pune,Masala Milk,Milk,6,35,20,210,90,Cash,Regular,Emp_8
INV00348,2025-02-13,10:02,Pune,Masala Milk,Milk,6,35,20,210,90,UPI,New,Emp_19
INV00349,2025-02-01,15:12,Pune,Masala Milk,Milk,2,35,20,70,30,UPI,Regular,Emp_18
INV00350,2025-09-29,09:45,Pune,Masala Milk,Milk,1,35,20,35,15,Cash,Regular,Emp_14
INV00351,2025-05-25,16:19,Indore,Ginger Tea,Tea,6,20,10,120,60,UPI,New,Emp_20
INV00352,2025-06-12,18:46,Pune,Jaggery Tea,Tea,2,25,13,50,24,UPI,Regular,Emp_12
INV00353,2025-09-26,11:47,Pune,Bakarwadi,Snacks,1,30,16,30,14,Card,Regular,Emp_1
INV00354,2025-09-20,12:17,Nashik,Hot Coffee,Coffee,1,40,22,40,18,Cash,New,Emp_19
INV00355,2025-06-30,11:46,Mumbai,Cookies,Snacks,5,20,10,100,50,UPI,Regular,Emp_8
INV00356,2025-10-23,09:38,Nashik,Cookies,Snacks,3,20,10,60,30,UPI,Regular,Emp_9
INV00357,2025-04-15,09:33,Nagpur,Cookies,Snacks,1,20,10,20,10,UPI,New,Emp_9
INV00358,2025-12-22,17:30,Pune,Cold Coffee,Coffee,3,60,35,180,75,Cash,New,Emp_6
INV00359,2025-11-30,20:11,Nagpur,Masala Milk,Milk,2,35,20,70,30,UPI,Regular,Emp_14
INV00360,2025-01-23,16:47,Nashik,Rose Milk,Milk,4,45,28,180,68,Card,Regular,Emp_4
INV00361,2025-04-12,10:58,Pune,Lemon Tea,Tea,6,22,11,132,66,UPI,Regular,Emp_4
INV00362,2025-09-29,12:34,Indore,Rose Milk,Milk,4,45,28,180,68,UPI,Regular,Emp_4
INV00363,2025-08-14,10:40,Mumbai,Ginger Tea,Tea,6,20,10,120,60,UPI,New,Emp_18
INV00364,2025-09-21,21:52,Mumbai,Black Tea,Tea,5,18,9,90,45,Card,Regular,Emp_7
INV00365,2025-06-03,20:23,Pune,Jaggery Tea,Tea,2,25,13,50,24,Card,New,Emp_13
INV00366,2025-11-04,07:12,Nagpur,Hot Coffee,Coffee,5,40,22,200,90,UPI,New,Emp_11
INV00367,2025-03-04,20:03,Pune,Cookies,Snacks,5,20,10,100,50,Cash,Regular,Emp_14
INV00368,2025-08-20,13:20,Indore,Cake,Snacks,4,35,20,140,60,UPI,Regular,Emp_5
INV00369,2025-07-16,14:47,Nashik,Cream Roll,Snacks,4,25,12,100,52,UPI,Regular,Emp_15
INV00370,2025-10-13,11:34,Nagpur,Hot Coffee,Coffee,4,40,22,160,72,UPI,Regular,Emp_20
INV00371,2025-09-23,19:08,Pune,Bakarwadi,Snacks,4,30,16,120,56,Cash,Regular,Emp_6
INV00372,2025-12-28,08:50,Indore,Cookies,Snacks,1,20,10,20,10,UPI,Regular,Emp_16
INV00373,2025-09-26,10:42,Pune,Cold Coffee,Coffee,3,60,35,180,75,Cash,New,Emp_2
INV00374,2025-08-03,18:51,Indore,Regular Tea,Tea,6,15,8,90,42,UPI,Regular,Emp_10
INV00375,2025-03-16,21:53,Nashik,Jaggery Tea,Tea,3,25,13,75,36,Card,Regular,Emp_4
INV00376,2025-04-28,12:56,Mumbai,Masala Milk,Milk,2,35,20,70,30,UPI,Regular,Emp_6
INV00377,2025-10-17,15:02,Mumbai,Regular Tea,Tea,4,15,8,60,28,Cash,Regular,Emp_5
INV00378,2025-10-16,21:40,Indore,Hot Coffee,Coffee,3,40,22,120,54,Card,Regular,Emp_11
INV00379,2025-12-15,16:41,Mumbai,Jaggery Tea,Tea,1,25,13,25,12,Cash,New,Emp_18
INV00380,2025-02-24,19:03,Mumbai,Masala Milk,Milk,5,35,20,175,75,Cash,Regular,Emp_18
INV00381,2025-03-19,12:27,Pune,Cake,Snacks,2,35,20,70,30,UPI,New,Emp_7
INV00382,2025-11-19,07:24,Nashik,Lemon Tea,Tea,6,22,11,132,66,Cash,Regular,Emp_9
INV00383,2025-07-05,17:25,Pune,Masala Milk,Milk,3,35,20,105,45,Card,Regular,Emp_15
INV00384,2025-12-19,11:12,Indore,Ginger Tea,Tea,1,20,10,20,10,UPI,Regular,Emp_4
INV00385,2025-01-26,09:29,Nagpur,Cookies,Snacks,6,20,10,120,60,UPI,New,Emp_12
INV00386,2025-05-20,21:26,Pune,Hot Coffee,Coffee,3,40,22,120,54,UPI,Regular,Emp_15
INV00387,2025-02-19,19:51,Nagpur,Bakarwadi,Snacks,6,30,16,180,84,UPI,New,Emp_10
INV00388,2025-06-05,12:24,Nashik,Ginger Tea,Tea,2,20,10,40,20,UPI,Regular,Emp_4
INV00389,2025-09-10,15:21,Indore,Hot Coffee,Coffee,1,40,22,40,18,UPI,New,Emp_13
INV00390,2025-08-03,10:12,Mumbai,Ginger Tea,Tea,2,20,10,40,20,Card,Regular,Emp_15
INV00391,2025-09-13,15:17,Indore,Cold Coffee,Coffee,1,60,35,60,25,Card,Regular,Emp_20
INV00392,2025-11-24,13:30,Mumbai,Lemon Tea,Tea,4,22,11,88,44,UPI,Regular,Emp_6
INV00393,2025-10-17,11:40,Indore,Cake,Snacks,6,35,20,210,90,UPI,Regular,Emp_3
INV00394,2025-07-31,10:56,Indore,Cream Roll,Snacks,2,25,12,50,26,UPI,New,Emp_4
INV00395,2025-02-25,16:12,Nagpur,Masala Milk,Milk,5,35,20,175,75,UPI,Regular,Emp_15
INV00396,2025-12-25,17:38,Nashik,Cream Roll,Snacks,1,25,12,25,13,UPI,Regular,Emp_1
INV00397,2025-02-21,16:09,Nashik,Jaggery Tea,Tea,6,25,13,150,72,UPI,New,Emp_10
INV00398,2025-01-30,11:45,Nagpur,Lemon Tea,Tea,6,22,11,132,66,UPI,Regular,Emp_9
INV00399,2025-01-13,11:12,Mumbai,Black Tea,Tea,2,18,9,36,18,UPI,Regular,Emp_3
INV00400,2025-05-03,17:17,Pune,Ginger Tea,Tea,4,20,10,80,40,UPI,Regular,Emp_20
INV00401,2025-03-16,19:55,Nashik,Ginger Tea,Tea,5,20,10,100,50,UPI,Regular,Emp_13
INV00402,2025-05-06,19:32,Indore,Rose Milk,Milk,4,45,28,180,68,UPI,Regular,Emp_18
INV00403,2025-12-26,10:05,Mumbai,Cold Coffee,Coffee,4,60,35,240,100,UPI,Regular,Emp_12
INV00404,2025-12-11,14:46,Nagpur,Hot Coffee,Coffee,1,40,22,40,18,Cash,Regular,Emp_13
INV00405,2025-08-03,13:34,Nagpur,Hot Coffee,Coffee,5,40,22,200,90,UPI,New,Emp_20
INV00406,2025-02-05,20:23,Mumbai,Bakarwadi,Snacks,3,30,16,90,42,UPI,New,Emp_11
INV00407,2025-05-03,10:11,Mumbai,Cake,Snacks,2,35,20,70,30,Card,Regular,Emp_14
INV00408,2025-09-08,17:34,Mumbai,Masala Milk,Milk,2,35,20,70,30,Cash,Regular,Emp_10
INV00409,2025-02-24,19:23,Pune,Bakarwadi,Snacks,5,30,16,150,70,UPI,Regular,Emp_16
INV00410,2025-06-11,16:13,Indore,Masala Milk,Milk,4,35,20,140,60,UPI,New,Emp_18
INV00411,2025-11-11,12:06,Indore,Regular Tea,Tea,3,15,8,45,21,UPI,Regular,Emp_15
INV00412,2025-08-12,10:16,Nagpur,Rose Milk,Milk,2,45,28,90,34,Cash,New,Emp_15
INV00413,2025-05-06,13:29,Mumbai,Bakarwadi,Snacks,4,30,16,120,56,UPI,New,Emp_18
INV00414,2025-12-10,21:00,Nashik,Bakarwadi,Snacks,6,30,16,180,84,UPI,Regular,Emp_20
INV00415,2025-05-21,10:30,Nashik,Regular Tea,Tea,6,15,8,90,42,UPI,New,Emp_2
INV00416,2025-07-22,18:12,Indore,Rose Milk,Milk,3,45,28,135,51,Card,Regular,Emp_20
INV00417,2025-10-05,09:20,Indore,Cold Coffee,Coffee,2,60,35,120,50,Cash,Regular,Emp_15
INV00418,2025-07-03,17:24,Pune,Hot Coffee,Coffee,1,40,22,40,18,Cash,Regular,Emp_15
INV00419,2025-01-06,10:08,Mumbai,Regular Tea,Tea,3,15,8,45,21,UPI,Regular,Emp_5
INV00420,2025-05-09,15:58,Nagpur,Cream Roll,Snacks,6,25,12,150,78,Card,New,Emp_4
INV00421,2025-04-15,18:55,Mumbai,Bakarwadi,Snacks,5,30,16,150,70,Card,Regular,Emp_7
INV00422,2025-07-31,11:21,Indore,Ginger Tea,Tea,2,20,10,40,20,UPI,New,Emp_5
INV00423,2025-12-20,13:02,Mumbai,Jaggery Tea,Tea,2,25,13,50,24,UPI,Regular,Emp_2
INV00424,2025-03-25,21:07,Pune,Bakarwadi,Snacks,4,30,16,120,56,UPI,New,Emp_13
INV00425,2025-01-26,13:24,Pune,Bakarwadi,Snacks,5,30,16,150,70,Card,New,Emp_17
INV00426,2025-03-22,10:05,Mumbai,Rose Milk,Milk,3,45,28,135,51,UPI,Regular,Emp_4
INV00427,2025-09-21,16:39,Nashik,Regular Tea,Tea,2,15,8,30,14,Cash,Regular,Emp_9
INV00428,2025-05-19,10:44,Nagpur,Rose Milk,Milk,6,45,28,270,102,Card,Regular,Emp_14
INV00429,2025-04-15,08:07,Nagpur,Cream Roll,Snacks,2,25,12,50,26,UPI,Regular,Emp_3
INV00430,2025-07-21,15:57,Pune,Lemon Tea,Tea,1,22,11,22,11,UPI,New,Emp_20
INV00431,2025-10-05,21:19,Indore,Cold Coffee,Coffee,4,60,35,240,100,UPI,New,Emp_2
INV00432,2025-01-13,19:44,Nagpur,Black Tea,Tea,1,18,9,18,9,UPI,New,Emp_4
INV00433,2025-05-16,14:57,Pune,Regular Tea,Tea,6,15,8,90,42,Card,New,Emp_7
INV00434,2025-12-22,07:22,Indore,Ginger Tea,Tea,4,20,10,80,40,UPI,New,Emp_19
INV00435,2025-06-04,17:04,Indore,Hot Coffee,Coffee,3,40,22,120,54,UPI,Regular,Emp_19
INV00436,2025-02-13,21:24,Indore,Cake,Snacks,2,35,20,70,30,UPI,Regular,Emp_5
INV00437,2025-09-12,21:21,Nagpur,Cream Roll,Snacks,1,25,12,25,13,UPI,New,Emp_14
INV00438,2025-08-11,16:42,Mumbai,Cookies,Snacks,4,20,10,80,40,UPI,Regular,Emp_13
INV00439,2025-04-16,21:22,Mumbai,Ginger Tea,Tea,4,20,10,80,40,UPI,New,Emp_8
INV00440,2025-01-20,14:32,Nashik,Cookies,Snacks,3,20,10,60,30,Cash,Regular,Emp_10
INV00441,2025-05-13,21:18,Pune,Cookies,Snacks,5,20,10,100,50,UPI,New,Emp_6
INV00442,2025-08-16,16:50,Nagpur,Cake,Snacks,1,35,20,35,15,Card,New,Emp_15
INV00443,2025-08-04,09:10,Pune,Masala Milk,Milk,3,35,20,105,45,Cash,New,Emp_10
INV00444,2025-03-26,12:03,Indore,Regular Tea,Tea,2,15,8,30,14,UPI,Regular,Emp_9
INV00445,2025-12-18,13:13,Nashik,Cream Roll,Snacks,3,25,12,75,39,UPI,Regular,Emp_11
INV00446,2025-09-02,07:48,Mumbai,Lemon Tea,Tea,3,22,11,66,33,Cash,Regular,Emp_9
INV00447,2025-10-13,15:30,Nashik,Hot Coffee,Coffee,4,40,22,160,72,UPI,New,Emp_19
INV00448,2025-12-15,12:01,Pune,Cookies,Snacks,5,20,10,100,50,Card,Regular,Emp_15
INV00449,2025-07-10,16:29,Pune,Cream Roll,Snacks,2,25,12,50,26,Cash,Regular,Emp_2
INV00450,2025-05-18,18:57,Nashik,Masala Milk,Milk,3,35,20,105,45,Cash,Regular,Emp_9
INV00451,2025-05-07,17:24,Indore,Cookies,Snacks,1,20,10,20,10,UPI,New,Emp_14
INV00452,2025-07-07,11:24,Indore,Hot Coffee,Coffee,1,40,22,40,18,UPI,Regular,Emp_15
INV00453,2025-03-25,07:56,Mumbai,Black Tea,Tea,5,18,9,90,45,Cash,New,Emp_5
INV00454,2025-12-18,12:32,Nashik,Jaggery Tea,Tea,4,25,13,100,48,Cash,Regular,Emp_19
INV00455,2025-08-19,10:04,Pune,Ginger Tea,Tea,3,20,10,60,30,Cash,New,Emp_6
INV00456,2025-12-25,17:17,Nagpur,Rose Milk,Milk,3,45,28,135,51,UPI,Regular,Emp_11
INV00457,2025-11-01,10:45,Indore,Ginger Tea,Tea,1,20,10,20,10,UPI,Regular,Emp_20
INV00458,2025-08-09,08:12,Nagpur,Regular Tea,Tea,2,15,8,30,14,UPI,Regular,Emp_20
INV00459,2025-05-07,12:04,Nagpur,Black Tea,Tea,1,18,9,18,9,UPI,New,Emp_6
INV00460,2025-10-27,08:52,Mumbai,Cream Roll,Snacks,5,25,12,125,65,UPI,Regular,Emp_16
INV00461,2025-06-13,13:32,Indore,Black Tea,Tea,6,18,9,108,54,UPI,Regular,Emp_20
INV00462,2025-04-10,10:15,Nagpur,Regular Tea,Tea,3,15,8,45,21,Cash,Regular,Emp_19
INV00463,2025-02-09,07:52,Nashik,Ginger Tea,Tea,3,20,10,60,30,UPI,New,Emp_18
INV00464,2025-07-22,16:16,Indore,Masala Milk,Milk,5,35,20,175,75,UPI,Regular,Emp_14
INV00465,2025-03-06,12:27,Pune,Jaggery Tea,Tea,2,25,13,50,24,Cash,Regular,Emp_9
INV00466,2025-05-14,19:22,Nashik,Ginger Tea,Tea,2,20,10,40,20,UPI,Regular,Emp_8
INV00467,2025-09-14,10:05,Nagpur,Rose Milk,Milk,4,45,28,180,68,UPI,Regular,Emp_13
INV00468,2025-02-16,10:09,Indore,Lemon Tea,Tea,6,22,11,132,66,UPI,Regular,Emp_3
INV00469,2025-03-08,10:19,Nagpur,Lemon Tea,Tea,2,22,11,44,22,UPI,New,Emp_17
INV00470,2025-01-14,11:24,Pune,Rose Milk,Milk,2,45,28,90,34,Card,Regular,Emp_3
INV00471,2025-10-04,15:32,Indore,Bakarwadi,Snacks,1,30,16,30,14,UPI,Regular,Emp_17
INV00472,2025-01-08,13:14,Nashik,Cookies,Snacks,3,20,10,60,30,UPI,Regular,Emp_14
INV00473,2025-07-06,20:51,Pune,Cream Roll,Snacks,4,25,12,100,52,UPI,Regular,Emp_12
INV00474,2025-07-16,15:14,Nashik,Lemon Tea,Tea,2,22,11,44,22,Cash,New,Emp_15
INV00475,2025-02-21,08:10,Mumbai,Bakarwadi,Snacks,2,30,16,60,28,UPI,Regular,Emp_15
INV00476,2025-07-26,20:56,Nashik,Black Tea,Tea,5,18,9,90,45,UPI,New,Emp_17
INV00477,2025-06-06,21:52,Nashik,Black Tea,Tea,4,18,9,72,36,UPI,Regular,Emp_20
INV00478,2025-03-28,08:31,Indore,Jaggery Tea,Tea,3,25,13,75,36,UPI,Regular,Emp_16
INV00479,2025-09-05,18:34,Pune,Cream Roll,Snacks,3,25,12,75,39,UPI,Regular,Emp_10
INV00480,2025-01-05,21:05,Nagpur,Ginger Tea,Tea,5,20,10,100,50,Cash,Regular,Emp_16
INV00481,2025-05-01,18:39,Indore,Ginger Tea,Tea,3,20,10,60,30,Cash,Regular,Emp_17
INV00482,2025-12-11,20:51,Mumbai,Cookies,Snacks,3,20,10,60,30,Card,New,Emp_7
INV00483,2025-10-22,13:14,Mumbai,Lemon Tea,Tea,5,22,11,110,55,UPI,Regular,Emp_14
INV00484,2025-01-15,08:57,Mumbai,Lemon Tea,Tea,1,22,11,22,11,UPI,Regular,Emp_9
INV00485,2025-11-22,17:49,Mumbai,Masala Milk,Milk,1,35,20,35,15,Card,Regular,Emp_20
INV00486,2025-02-26,18:50,Indore,Black Tea,Tea,4,18,9,72,36,UPI,New,Emp_8
INV00487,2025-01-24,14:46,Mumbai,Hot Coffee,Coffee,2,40,22,80,36,UPI,Regular,Emp_16
INV00488,2025-02-04,07:03,Mumbai,Regular Tea,Tea,2,15,8,30,14,Card,Regular,Emp_1
INV00489,2025-11-15,21:35,Mumbai,Hot Coffee,Coffee,6,40,22,240,108,UPI,New,Emp_14
INV00490,2025-05-17,17:12,Pune,Cold Coffee,Coffee,1,60,35,60,25,UPI,Regular,Emp_17
INV00491,2025-09-14,16:45,Nashik,Cold Coffee,Coffee,6,60,35,360,150,Card,Regular,Emp_12
INV00492,2025-01-02,14:48,Indore,Cream Roll,Snacks,3,25,12,75,39,UPI,New,Emp_7
INV00493,2025-03-26,10:17,Nagpur,Black Tea,Tea,2,18,9,36,18,UPI,Regular,Emp_5
INV00494,2025-01-26,19:10,Mumbai,Cake,Snacks,2,35,20,70,30,UPI,New,Emp_15
INV00495,2025-05-02,16:28,Pune,Rose Milk,Milk,2,45,28,90,34,UPI,Regular,Emp_2
INV00496,2025-02-02,21:55,Nashik,Rose Milk,Milk,3,45,28,135,51,UPI,New,Emp_9
INV00497,2025-01-21,17:22,Nagpur,Jaggery Tea,Tea,3,25,13,75,36,Card,Regular,Emp_2
INV00498,2025-11-03,12:12,Indore,Jaggery Tea,Tea,5,25,13,125,60,Card,Regular,Emp_17
